pdb_id,chain_a,chain_b,split,num_residues,num_binding
7FKH,B,A,test,300,8
7FKT,A,B,train,237,11
7FKT,B,A,train,300,9
7DY4,A,B,test,141,24
7DY4,B,A,test,146,24
7DY4,C,A,test,141,10
7DY4,D,A,test,146,19
7DY4,E,A,test,141,0
7DY4,F,A,test,146,0
7DY4,G,A,test,141,5
7DY4,H,A,test,146,1
7FMA,A,B,train,237,10
7FMA,B,A,train,300,8
7FME,A,B,test,237,11
7FME,B,A,test,300,9
7FN1,A,B,train,237,12
7FN1,B,A,train,300,10
7EAM,A,H,test,204,20
7EAM,H,A,test,215,18
7EAM,L,A,test,214,8
7EAM,B,A,test,204,0
7EAM,C,A,test,215,0
7EAM,D,A,test,214,0
7FMI,A,B,val,252,11
7FMI,B,A,val,300,8
7FN8,A,B,val,237,10
7FN8,B,A,val,300,8
7B1S,A,B,train,584,28
7B1S,B,A,train,466,42
7B1S,C,A,train,265,66
7B1S,D,A,train,586,128
7B1S,E,A,train,466,71
7B1S,F,A,train,265,20
7FNS,A,B,test,237,10
7FNS,B,A,test,300,8
7FO7,A,B,test,237,10
7FO7,B,A,test,300,8
7G82,A,B,train,179,32
7G82,B,A,train,245,42
7G83,A,B,val,179,32
7G83,B,A,val,245,41
7FOG,A,B,val,237,10
7FOG,B,A,val,300,8
7FP4,A,B,test,237,11
7FP4,B,A,test,300,8
7FP1,A,B,test,253,11
7FP1,B,A,test,300,8
7G8B,A,B,train,179,29
7G8B,B,A,train,245,42
7H1I,A,B,train,39,34
7H1I,B,A,train,156,66
7H1N,A,B,train,39,36
7H1N,B,A,train,154,70
7G8F,A,B,train,179,31
7G8F,B,A,train,245,42
7G8R,A,B,train,179,32
7G8R,B,A,train,245,42
7G8T,A,B,test,179,32
7G8T,B,A,test,245,42
7H1O,A,B,train,39,36
7H1O,B,A,train,156,70
7G8V,A,B,train,178,31
7G8V,B,A,train,245,42
7H1Y,A,B,train,39,35
7H1Y,B,A,train,156,64
7H1T,A,B,train,39,35
7H1T,B,A,train,156,66
7H1P,A,B,test,39,35
7H1P,B,A,test,156,68
7H1X,A,B,train,39,35
7H1X,B,A,train,156,67
7H2C,A,B,train,39,38
7H2C,B,A,train,156,67
7H2G,A,B,train,39,34
7H2G,B,A,train,156,70
7H2I,A,B,train,39,35
7H2I,B,A,train,156,68
7H2L,A,B,val,39,36
7H2L,B,A,val,156,66
7H2R,A,B,train,39,34
7H2R,B,A,train,156,65
7HOL,A,B,train,39,35
7HOL,B,A,train,156,65
7JZQ,A,C,train,87,21
7K3K,A,B,val,88,23
7JQK,E,I,test,222,35
7JQK,I,E,test,165,21
7JOD,E,I,val,223,37
7JOD,I,E,val,166,23
7K3Q,H,L,val,226,49
7K3Q,L,H,val,216,55
7IAW,A,B,test,39,36
7IAW,B,A,test,148,71
7IAW,C,A,test,39,0
7IAW,D,A,test,159,5
7KGP,A,B,test,278,42
7KGP,B,A,test,98,30
7KD7,D,E,train,202,44
7KD7,A,D,train,204,18
7KJM,A,B,train,85,16
7KJM,C,A,train,84,12
7KGQ,A,B,val,276,40
7KGQ,B,A,val,99,33
7KPU,D,E,val,195,45
7KPU,A,D,val,197,18
7LHY,A,B,train,110,17
7LIN,A,B,test,139,16
7KH6,A,B,test,268,46
7KH6,B,A,test,394,39
7KU9,A,B,test,257,38
7KU9,B,A,test,394,38
7LD9,A,B,train,343,163
7LD9,B,A,train,189,142
7KWV,A,B,train,268,42
7KWV,B,A,train,395,40
7M10,A,B,val,68,17
7KYT,A,B,val,267,43
7KYT,B,A,val,393,39
7M53,H,A,train,220,14
7M53,L,A,train,218,6
7M8U,A,B,train,276,40
7M8U,B,A,train,99,33
7M55,H,A,train,220,14
7M55,L,A,train,218,9
7LKL,A,B,train,269,43
7LKL,B,A,train,394,40
7LPF,A,B,train,268,40
7LPF,B,A,train,393,38
7MT4,A,B,test,265,45
7MT4,B,A,test,395,39
7NDY,A,B,test,86,19
7NDY,B,A,test,86,18
7NDY,G,A,test,42,10
7N3G,H,L,train,217,55
7N3G,L,H,train,214,61
7N0R,A,B,train,127,25
7N0R,B,A,train,127,21
7N0R,C,A,train,123,25
7N0R,D,A,train,123,5
7N3H,H,L,test,214,61
7N3H,L,H,test,213,61
7NFW,A,B,train,231,17
7N4N,A,D,train,366,29
7N4N,D,A,train,112,25
7NJ9,A,P,train,226,25
7NJB,A,P,val,227,23
7NK3,A,P,train,227,22
7NK5,A,P,train,228,25
7NEL,A,B,train,242,46
7NEL,B,A,train,245,44
7NLC,A,B,train,144,19
7NLE,A,P,val,227,23
7NLA,A,P,val,226,22
7NFB,A,B,val,241,50
7NFB,B,A,val,244,47
7NM3,A,P,test,226,23
7NM1,A,P,train,227,25
7NMH,A,P,train,229,25
7NND,A,P,train,230,31
7NPG,A,P,val,233,29
7NP2,A,P,train,235,30
7NPB,A,P,train,235,31
7NQP,A,P,train,226,26
7NR7,A,P,train,227,23
7NSV,A,P,train,224,21
7NUS,A,B,train,86,14
7NUS,B,A,train,88,12
7NUS,C,A,train,95,0
7JRF,A,B,test,477,124
7JRF,B,A,test,522,111
7JRF,C,A,test,477,0
7JRF,D,A,test,522,34
7NV4,A,P,val,226,26
7NVI,A,P,train,227,25
7NWS,A,P,train,226,25
7NXT,A,P,test,224,26
7NXS,A,P,train,226,24
7NXW,A,P,train,224,25
7NXY,A,P,train,226,23
7NY4,A,P,train,227,25
7NYE,A,P,train,228,26
7NZ6,A,P,test,227,26
7NYG,A,P,train,227,27
7NZK,A,P,train,226,27
7NYF,A,P,train,228,25
7NZG,A,P,test,227,26
7NZV,A,P,train,228,24
7O3A,A,P,train,227,25
7O3F,A,P,test,226,24
7O3P,A,P,val,226,27
7O07,A,P,train,234,34
7O57,A,P,train,226,26
7O34,A,P,train,226,22
7O59,A,P,train,226,25
7O6J,A,P,train,225,25
7O6M,A,P,val,227,27
7O6O,A,P,test,227,27
7O6K,A,P,train,227,25
7OBV,A,B,train,39,39
7OBV,B,A,train,155,73
7OFV,A,B,val,184,21
7OKJ,A,B,train,125,6
7OKG,A,B,test,125,7
7NEM,S,L,train,268,90
7NEM,L,S,train,551,106
7NEM,T,S,train,268,25
7NEM,M,S,train,551,18
7OKL,A,B,train,125,6
7OJU,A,H,train,214,44
7OHI,A,B,train,250,21
7OQ8,C,B,train,227,23
7OQJ,A,P,test,226,24
7OQF,A,B,train,254,54
7OQF,B,A,train,255,55
7OQI,A,B,train,254,53
7OQI,B,A,train,255,55
7OQS,A,P,train,226,27
7OQK,A,B,train,254,53
7OQK,B,A,train,255,55
7OQM,A,B,train,254,54
7OQM,B,A,train,255,55
7OQU,A,P,train,226,19
7OQN,A,B,val,254,54
7OQN,B,A,val,255,55
7OYM,A,B,train,257,21
7OYN,A,B,train,257,18
7OYQ,A,C,test,257,20
7ODH,L,S,train,598,105
7ODH,S,L,train,264,97
7OW1,H,A,test,219,13
7OW1,K,A,test,214,10
7OYR,A,C,test,257,9
7PFQ,A,B,val,38,37
7PFQ,B,A,val,149,70
7P8X,A,M,val,282,17
7PFY,A,B,train,40,39
7PFY,B,A,train,153,74
7PFZ,A,B,val,40,39
7PFZ,B,A,val,154,75
7PVX,A,B,test,60,15
7PVX,C,A,test,59,12
7PIE,A,B,train,348,33
7PH1,E,I,test,223,33
7PH1,I,E,test,56,17
7Q5V,A,B,train,223,44
7Q7T,A,B,train,125,7
7Q7S,A,B,train,125,6
7PIF,A,B,train,349,33
7PUL,A,P,train,347,5
7PIH,A,B,train,349,35
7Q5X,A,B,test,221,42
7QTW,A,B,test,146,34
7QQY,A,B,train,216,24
7QOY,A,B,train,200,95
7QOY,B,A,train,227,113
7QOV,A,B,train,200,97
7QOV,B,A,train,227,109
7QOM,A,B,train,200,95
7QOM,B,A,train,227,113
7QOU,A,B,val,200,95
7QOU,B,A,val,227,108
7RMQ,A,B,train,30,9
7RJR,A,B,train,126,12
7RJO,A,B,train,125,23
7RNS,A,B,train,110,23
7R5I,A,B,test,141,28
7R5I,B,A,test,143,34
7R5I,C,A,test,148,33
7RJP,A,B,train,127,20
7R7W,A,B,test,276,41
7R7W,B,A,test,100,33
7RUP,A,B,test,62,12
7RG8,A,B,train,385,120
7RG8,B,A,train,74,71
7ROV,A,B,train,168,17
7ROV,B,A,train,168,11
7S4O,A,B,test,170,14
7S4O,B,A,test,162,15
7RSW,A,B,train,125,7
7RSW,B,A,train,125,7
7RNU,A,B,train,107,14
7RNU,C,A,train,110,13
7RNU,E,A,train,106,0
7RNU,G,A,train,109,5
7S7J,A,B,train,84,23
7RZL,A,B,train,214,95
7RZL,B,A,train,210,98
7S6O,A,B,val,73,14
7S6O,B,A,val,75,11
7S5H,A,B,train,92,28
7S5H,B,A,train,230,44
7S51,A,B,train,161,15
7S51,B,A,train,170,19
7RPU,A,B,train,210,55
7RPU,B,A,train,218,57
7T1K,A,B,test,102,17
7S5S,A,B,val,262,43
7S5S,B,A,val,165,43
7SG5,H,L,train,221,51
7SG5,L,H,train,217,56
7SAK,A,B,train,225,25
7SAK,B,A,train,119,24
7T1L,A,B,val,99,12
7T1L,B,A,val,100,12
7T0H,H,L,train,215,50
7T0H,L,H,train,219,53
7TOA,B,A,train,116,16
7TOA,A,B,train,116,20
7TGF,A,B,train,259,31
7TGF,B,A,train,129,27
7TZK,A,B,train,64,5
7TZK,B,A,train,64,4
7TUD,A,B,train,274,44
7TUD,B,A,train,100,33
7TUC,A,B,train,274,37
7TUC,B,A,train,99,32
7UXN,A,B,test,164,22
7UZO,A,B,train,101,28
7UGM,H,L,val,225,49
7UGM,L,H,val,201,47
7VD7,A,B,val,94,50
7VD7,B,A,val,44,31
7T89,A,B,train,63,48
7T89,B,A,train,174,63
7T89,C,A,train,62,12
7T89,D,A,train,171,12
7W0Q,A,B,train,173,20
7UV5,A,B,test,312,36
7UV5,B,A,test,76,23
7UV5,C,A,test,41,10
7VEN,A,B,train,210,48
7VEN,B,A,train,214,49
7UXM,A,B,train,166,8
7UXM,B,A,train,164,9
7UXM,C,A,train,163,12
7W4Z,A,B,train,362,46
7W4Z,B,A,train,154,50
7WJ2,A,B,val,276,46
7WJ2,B,A,val,100,31
7W50,A,B,train,363,50
7W50,B,A,train,154,50
7W51,A,B,train,361,48
7W51,B,A,train,154,49
7W0S,B,A,test,169,18
7W0S,C,B,test,169,19
7W0S,E,B,test,169,9
7X6Y,A,B,train,169,18
7WZZ,A,B,train,277,40
7WZZ,B,A,train,99,30
7X00,A,B,train,277,40
7X00,B,A,train,99,32
7X1C,A,B,train,277,40
7X1C,B,A,train,99,32
7X6Z,A,B,train,170,19
7X1B,A,B,val,277,40
7X1B,B,A,val,99,31
7YAA,A,B,train,141,22
7X70,A,B,train,170,16
7SSF,A,B,val,71,54
7SSF,B,A,val,175,67
7SSF,C,A,val,71,23
7SSF,D,A,val,175,12
7SSF,E,A,val,71,0
7SSF,F,A,val,174,0
7SSF,G,A,val,71,0
7SSF,H,A,val,173,0
7Y6C,A,B,train,71,27
7Y6C,B,A,train,77,22
7Y6C,D,A,train,71,2
7Y6C,E,A,train,77,0
7Z7C,A,B,test,159,24
7Y8J,H,A,val,121,20
7Y8J,L,H,val,114,28
7ZKR,A,B,train,115,21
7Z8O,A,B,train,195,14
7ZPD,A,B,train,41,40
7ZPD,B,A,train,155,74
7YV1,A,H,train,169,15
7YV1,H,A,train,222,12
7YV1,L,A,train,213,5
7Z0V,A,B,val,200,95
7Z0V,B,A,val,227,113
7Z76,A,B,val,104,30
7Z76,B,A,val,89,32
7Z76,C,A,val,143,6
7Z76,D,A,val,113,0
7ZTM,A,B,train,40,39
7ZTM,B,A,train,151,70
7ZR2,A,B,train,227,70
7ZR2,B,A,train,40,38
7ZWO,A,B,test,125,7
7ZWX,A,B,test,125,7
7ZW5,A,B,train,38,37
7ZW5,B,A,train,149,70
7ZWZ,A,B,train,125,7
7ZV7,A,B,train,298,21
7ZYS,A,B,train,39,39
7ZYS,B,A,train,154,73
7ZSE,A,B,test,246,64
7ZSE,B,A,test,261,64
8AD9,A,B,train,148,12
8AD9,B,A,train,151,13
8A15,A,B,train,40,39
8A15,B,A,train,150,69
8AFN,A,B,val,236,23
8ALX,A,B,train,115,20
8ALR,A,B,test,236,18
8ALT,A,B,train,236,18
8AED,A,B,train,160,26
8AED,B,A,train,160,29
8ANC,A,P,train,236,24
8AOY,A,B,train,236,17
8ANF,A,B,test,236,18
8AQ1,A,B,train,236,17
8APS,A,B,val,236,18
8AN5,A,B,val,194,15
8AN5,B,A,val,184,11
8AN5,C,A,val,51,18
8AQB,A,B,val,40,39
8AQB,B,A,val,155,74
8AQA,A,B,train,40,39
8AQA,B,A,train,155,74
8AQZ,A,B,val,236,17
8AR5,A,B,train,236,18
8ARQ,A,B,train,236,18
8AQK,A,B,test,40,39
8AQK,B,A,test,154,72
8ARR,A,B,train,233,17
8ARX,A,B,train,236,18
8ARY,A,B,test,236,18
8ATP,A,B,test,236,18
8ATS,A,P,test,236,23
8AT9,A,B,val,236,16
8AUS,A,B,train,236,17
8AV7,A,B,train,235,18
8AVR,A,B,train,51,0
8AVR,C,A,train,51,8
8AVT,B,C,train,51,7
8AVT,A,C,train,51,0
8AVS,A,B,train,51,11
8AVS,B,A,train,51,8
8B2F,A,B,train,74,4
8B2F,B,A,train,74,4
8B2I,A,B,train,236,18
8B2K,A,B,train,236,19
8B0Z,A,B,val,131,15
8B0Z,B,A,val,130,16
8A8O,A,B,train,556,31
8A8O,B,A,train,544,34
8A8O,C,A,train,101,12
8A8O,D,A,train,102,56
8B2R,A,B,train,78,24
8B2R,B,A,train,86,33
8B2Q,A,I,train,166,37
8B2Q,I,A,train,94,28
8B4Q,A,B,val,236,22
8B39,A,B,val,236,17
8B5P,A,B,train,236,19
8BD1,A,B,test,127,32
8BD1,B,A,test,130,29
8BF1,A,B,train,262,20
8BFC,A,B,train,236,17
8B58,A,B,train,199,12
8B58,B,A,train,200,11
8BI7,A,B,train,236,21
8BFT,A,B,train,321,20
8BJG,A,B,train,236,25
7COH,A,B,test,512,96
7COH,B,A,test,226,88
7COH,C,A,test,258,62
7COH,D,A,test,143,45
7COH,E,A,test,102,0
7COH,F,A,test,91,33
7COH,G,A,test,72,10
7COH,H,A,test,75,8
7COH,I,A,test,70,5
7COH,J,A,test,56,9
7COH,K,A,test,49,10
7COH,L,A,test,44,34
7COH,M,A,test,40,26
7COH,N,A,test,512,0
7COH,O,A,test,226,0
7COH,P,A,test,258,1
7COH,Q,A,test,137,0
7COH,R,A,test,102,0
7COH,S,A,test,91,0
7COH,T,A,test,72,7
7COH,U,A,test,75,0
7COH,V,A,test,70,0
7COH,W,A,test,56,0
7COH,X,A,test,49,0
7COH,Y,A,test,44,0
7COH,Z,A,test,40,0
8BJ7,A,B,train,395,117
8BJ7,B,A,train,88,73
8BBP,A,B,test,344,74
8BBP,B,A,test,346,76
8BJN,A,B,val,234,21
8BM5,A,B,train,236,19
8BJ8,A,B,val,394,118
8BJ8,B,A,val,88,71
8BNT,A,B,train,179,29
8BNT,B,A,train,245,42
8BX3,A,B,test,236,21
8AXS,A,B,train,573,6
8AXS,B,A,train,572,11
8BP4,A,B,val,93,0
8BP4,B,A,val,92,2
8BP4,C,A,val,90,4
8BXI,A,B,val,236,20
8BYO,A,B,train,236,22
8BYZ,A,B,val,236,22
8BZ0,A,B,train,236,21
8BZ9,A,B,train,236,21
8BZC,A,B,train,236,20
8BZA,A,B,train,236,22
8BZH,A,B,test,236,22
8BZE,A,B,train,236,20
8BZW,A,B,val,236,21
8C0K,A,B,train,236,21
8C04,A,B,train,236,21
8C2Y,A,P,train,230,18
8C3N,A,B,test,214,30
8C3Z,A,B,train,236,31
8C40,A,B,train,236,20
8BRT,A,B,train,195,131
8BRT,B,A,train,526,184
8BRS,A,B,train,195,134
8BRS,B,A,train,524,181
8C42,A,B,test,236,18
8C4F,A,B,train,236,21
8C43,A,B,train,233,22
8C4G,A,B,val,236,21
8CNC,A,B,train,194,29
8CNC,B,A,train,118,30
8CZF,A,B,train,161,39
8CMC,A,B,train,182,63
8CMC,B,A,train,192,54
8CZH,A,B,train,157,33
8DA3,A,B,val,54,15
8DA3,B,A,val,50,18
8D36,H,L,val,218,51
8D36,L,H,val,212,49
8DA7,A,B,train,54,16
8DA7,B,A,train,52,20
8DA8,A,B,train,57,17
8DA8,B,A,train,53,11
8DA5,A,C,train,57,0
8DA5,C,A,train,55,0
8DA5,B,A,train,55,16
8DA5,D,A,train,54,4
8D54,A,B,train,222,63
8D54,B,A,train,218,68
8DAC,A,B,train,56,17
8DAC,B,A,train,56,14
8CM6,B,A,val,214,59
8CM6,D,A,val,214,0
8CWT,A,B,train,75,20
8CWT,B,A,train,108,18
8CWT,C,A,train,75,0
8CWT,D,A,train,108,0
8CWT,E,A,train,76,0
8CWT,F,A,train,108,2
8DAB,A,B,train,48,17
8DAB,B,A,train,52,18
8DA9,A,B,train,56,15
8DA9,B,A,train,56,18
8DA9,C,A,train,56,0
8DA9,D,A,train,55,0
8EBK,A,B,train,86,21
8DZV,A,C,train,235,28
8EC5,A,B,val,257,39
8EC5,B,A,val,99,31
8E13,A,B,train,275,39
8E13,B,A,train,100,30
8E2Z,A,B,train,269,42
8E2Z,B,A,train,100,33
8ENS,A,C,train,302,18
8EMZ,A,B,train,305,19
8EMZ,B,A,train,128,20
8EHE,A,B,train,352,53
8EHE,B,A,train,124,43
8EBL,A,B,train,335,22
8EBL,B,A,train,333,12
8ESE,Z,X,train,183,22
8DYE,A,B,test,611,53
8DYE,B,A,test,43,32
8G4K,A,B,train,101,27
8G4K,B,A,train,111,24
8FKC,A,D,train,260,16
8G4Y,A,B,val,155,19
8G4Y,B,A,val,39,16
8G1W,A,M,train,240,10
8ENW,A,B,val,302,20
8ENW,B,A,val,302,20
8G9Q,A,D,train,170,10
8G9Q,D,A,train,164,21
8FXQ,A,B,train,324,29
8FXQ,B,A,train,329,26
8GCK,B,A,test,128,24
8GCK,A,B,test,126,23
8GKO,A,C,train,95,32
8GKO,C,A,train,282,46
8GSW,A,B,test,362,51
8GSW,B,A,test,152,50
8GT1,A,B,test,361,49
8GT1,B,A,test,152,49
8HLO,A,C,train,67,18
8IBP,A,C,test,143,16
8GV1,A,B,train,214,47
8GV1,B,A,train,212,47
8GV2,A,B,train,218,44
8GV2,B,A,train,212,50
8H7K,A,B,test,302,30
8CH9,B,A,train,134,47
8CH9,D,A,train,133,0
8CH9,F,A,train,134,0
8CH9,H,A,train,133,15
8GT5,A,B,val,362,47
8GT5,B,A,val,154,49
8JJV,A,B,train,110,27
8JLY,A,B,train,110,26
8HQV,A,B,train,300,17
8IM0,A,B,test,214,27
8IM0,B,A,test,124,19
8KDX,A,B,train,60,8
8JUF,A,B,train,163,23
8JUG,A,C,train,162,23
8K00,A,B,train,120,23
8K00,B,A,train,31,19
8IC9,A,B,train,76,16
8IC9,B,A,train,76,16
8IC9,C,A,train,76,0
8IC9,D,A,train,76,0
8OWS,A,C,train,122,29
8OWS,C,A,train,117,27
8JOW,A,B,train,227,25
8JOW,C,A,train,226,14
8P0D,A,B,val,234,21
8P2T,H,L,train,267,61
8P2T,L,H,train,216,60
8OJU,L,H,train,216,48
8OJU,H,L,train,222,55
8P6H,L,H,val,215,62
8P6H,H,L,val,219,51
8PAT,A,H,train,369,22
8PEF,A,B,test,134,18
8PAY,A,H,train,370,22
8Q55,A,P,train,235,24
8Q1Q,A,D,train,288,21
8JSU,A,B,val,39,14
8JSU,B,A,val,310,24
8JSU,C,A,val,42,0
8JSU,D,A,val,311,0
8Q1R,A,E,test,288,20
8Q64,A,B,train,219,43
8OW6,A,B,test,148,37
8OW6,B,A,test,148,38
8OW6,C,A,test,148,0
8OW6,D,A,test,148,3
8Q6D,A,B,train,220,39
8Q6E,A,B,train,219,41
8QU2,B,A,train,87,10
8QU2,C,A,train,81,11
8QU3,B,A,val,87,10
8QU3,C,A,val,82,10
8QF4,E,A,train,127,27
8QF4,A,E,train,67,25
8PN3,A,B,test,343,9
8PN3,B,A,test,342,9
8QU4,B,A,train,87,10
8QU4,C,A,train,81,8
8QDG,A,B,train,196,31
8QDG,B,A,train,118,30
8R0Z,A,P,train,234,32
8R38,H,L,train,215,45
8R38,L,H,train,213,55
8R7S,A,B,train,200,13
8R7S,B,A,train,200,11
8R7T,B,A,train,199,11
8R7T,A,B,train,197,12
8R7U,B,A,train,199,13
8R7U,A,B,train,199,13
8RNG,A,C,train,276,30
8RNG,B,A,train,100,35
8RMO,H,F,test,205,9
8RMO,L,F,test,211,12
8QEH,A,B,train,337,33
8QEH,B,A,train,336,42
8QEH,G,A,train,60,0
8ROE,A,B,test,357,36
8ROE,B,A,test,67,22
8ROO,A,B,test,276,34
8ROO,C,A,test,100,34
8RPE,B,E,train,118,27
8RPE,E,B,train,114,27
8ROP,A,C,val,276,38
8ROP,B,A,val,100,35
8RV1,A,B,train,219,43
8S2M,A,B,val,132,41
8S2M,B,A,val,128,39
8S6A,B,A,test,86,13
8S6A,A,B,test,109,12
8SII,A,B,test,56,9
8SII,B,A,test,56,7
8SP6,A,B,train,57,7
8SP6,B,A,train,55,9
8SP6,C,A,train,57,7
8SP6,D,A,train,58,12
8SP6,E,A,train,56,0
8SP6,F,A,train,55,0
8SGF,A,B,train,325,8
8SGF,B,A,train,328,8
8SOV,A,B,train,279,31
8SPL,A,B,val,279,24
8SVG,A,B,test,119,17
8SVG,B,A,test,74,24
8SVI,B,A,val,78,23
8SVI,A,B,val,119,20
8T19,A,B,train,86,18
8SVH,A,B,train,119,19
8SVH,B,A,train,78,24
8T4R,A,D,train,75,25
8SRV,A,B,train,306,69
8SRV,B,A,train,313,61
8RS8,A,B,val,210,14
8RS8,B,A,val,205,16
8RS8,C,A,val,210,0
8RS8,D,A,val,210,10
8ST7,D,B,train,75,0
8ST7,B,D,train,75,0
8ST7,A,D,train,212,0
8ST7,C,D,train,209,37
8TI6,A,B,train,130,3
8TK9,A,B,test,204,23
8TK9,B,A,test,56,24
8TBG,A,B,train,167,1
8TBG,B,A,train,167,1
8TBG,C,A,train,165,16
8TBG,D,A,train,164,13
8TBJ,A,B,val,170,5
8TBJ,B,A,val,170,8
8TBJ,C,A,val,165,0
8TBJ,D,A,val,163,12
8TBK,A,B,train,170,2
8TBK,B,A,train,170,1
8TBK,C,A,train,164,15
8TBK,D,A,train,165,15
8S02,A,B,val,438,57
8S02,B,A,val,375,49
8S02,C,A,val,431,14
8S02,D,A,val,375,4
8UG0,A,B,train,56,56
8UG0,B,A,train,56,56
8TN4,H,L,val,221,62
8TN4,L,H,val,215,55
8TBN,A,B,train,169,1
8TBN,B,A,train,170,2
8TBN,C,A,train,165,16
8TBN,D,A,train,162,14
8UG2,A,B,train,56,56
8UG2,B,A,train,56,56
8TXF,A,B,test,295,48
8UK5,A,B,train,132,19
8TYX,A,B,test,82,32
8TYX,B,A,test,162,47
8VGC,A,B,train,75,16
8VGC,B,A,train,73,15
8VLF,A,B,train,53,13
8VLF,B,A,train,53,12
8VGD,A,B,val,74,16
8VGD,B,A,val,72,15
8XO3,A,B,train,47,22
8XO3,B,A,train,35,19
8VSL,A,P,test,234,22
8XNE,A,B,train,42,20
8XNE,B,A,train,35,18
8XO5,A,B,train,40,18
8YTG,A,B,train,76,15
8S1T,A,B,train,438,59
8S1T,B,A,train,375,57
8S1T,C,A,train,431,18
8S1T,D,A,train,375,3
8XO6,A,B,test,42,19
8XO6,B,A,test,35,21
8XO6,C,A,test,42,15
8XO6,D,A,test,32,16
8XO6,E,A,test,42,14
8XO6,F,A,test,32,0
8XO2,A,B,train,42,21
8XO2,B,A,train,34,19
8XO2,C,A,train,42,16
8XO2,D,A,train,35,20
8XO2,E,A,train,42,17
8XO2,F,A,train,32,0
8Z54,A,B,train,267,22
9C66,A,B,train,110,11
9D34,A,C,train,89,14
8VTD,A,B,train,214,49
8VTD,B,A,train,221,53
8VTD,C,A,train,105,15
9D5U,A,B,val,203,92
9D5U,B,A,val,228,103
9D5V,A,B,train,203,91
9D5V,B,A,train,228,105
9DNO,A,B,train,77,8
9DNO,B,A,train,71,6
9D5Y,A,B,train,202,88
9D5Y,B,A,train,228,104
9DNP,A,C,val,72,15
9DNP,B,A,val,73,14
9DNR,A,C,val,70,12
9D65,A,B,test,202,86
9D65,B,A,test,228,104
9DNQ,A,C,train,75,14
9DNQ,B,A,train,75,15
9EIK,A,B,val,100,32
9D6K,A,B,train,202,92
9D6K,B,A,train,228,106
9E9G,A,B,val,110,21
9E9G,B,A,val,83,19
9EJW,A,B,train,153,16
9EJW,B,A,train,134,19
8W6X,L,S,train,533,110
8W6X,S,L,train,266,103
8ZXW,H,L,train,213,47
8ZXW,L,H,train,217,59
8ZXW,A,H,train,214,12
8ZXW,B,H,train,217,0
9EAF,A,B,train,365,100
9EAF,B,A,train,367,104
7W3E,A,B,train,513,103
7W3E,B,A,train,226,85
7W3E,C,A,train,259,63
7W3E,D,A,train,144,36
7W3E,E,A,train,104,1
7W3E,F,A,train,93,36
7W3E,G,A,train,80,8
7W3E,H,A,train,79,4
7W3E,I,A,train,72,4
7W3E,J,A,train,57,10
7W3E,K,A,train,49,10
7W3E,L,A,train,46,37
7W3E,M,A,train,41,24
7W3E,N,A,train,513,0
7W3E,O,A,train,226,0
7W3E,P,A,train,259,0
7W3E,Q,A,train,144,0
7W3E,R,A,train,104,0
7W3E,S,A,train,93,0
7W3E,T,A,train,84,16
7W3E,U,A,train,79,0
7W3E,V,A,train,72,0
7W3E,W,A,train,57,0
7W3E,X,A,train,49,0
7W3E,Y,A,train,46,0
7W3E,Z,A,train,41,0
9ER6,S,L,train,262,100
9ER6,L,S,train,581,110
9ER6,T,S,train,263,20
9ER6,M,S,train,581,21
9ER5,S,L,test,263,95
9ER5,L,S,test,581,108
9ER5,T,S,test,263,20
9ER5,M,S,test,581,22
9EQI,S,L,train,263,94
9EQI,L,S,train,581,107
9EQI,T,S,train,263,20
9EQI,M,S,train,581,22
9EW1,A,P,train,235,24
9ER7,S,L,train,263,95
9ER7,L,S,train,581,106
9ER7,T,S,train,263,21
9ER7,M,S,train,581,21
9ERC,S,L,train,268,91
9ERC,L,S,train,551,104
9ERC,T,S,train,267,22
9ERC,M,S,train,550,17
9EW3,A,P,test,236,23
9EZU,A,B,train,118,21
9EZU,B,A,train,128,20
9F6S,A,B,test,84,14
9EZV,A,B,test,118,21
9EZV,B,A,test,124,17
9ERB,S,L,train,268,102
9ERB,L,S,train,551,113
9ERB,T,S,train,268,24
9ERB,M,S,train,551,18
9FC2,A,B,test,195,32
9FC2,B,A,test,120,28
9FWS,A,B,test,131,52
9FWS,B,A,test,286,60
9FL5,A,B,test,196,31
9FL5,B,A,test,118,31
9F7W,A,B,train,271,20
9ERR,S,L,train,269,90
9ERR,L,S,train,551,106
9ERR,T,S,train,269,22
9ERR,M,S,train,551,16
9FZB,A,E,train,197,23
9FZB,E,A,train,124,20
9G6Q,H,L,train,120,24
9G6Q,L,H,train,113,31
9FZK,A,B,train,131,52
9FZK,B,A,train,286,60
9GG8,A,P,train,236,22
9ERP,S,L,train,268,102
9ERP,L,S,train,551,112
9ERP,T,S,train,268,24
9ERP,M,S,train,551,18
9GHK,A,B,train,62,15
9GHK,B,A,train,57,8
9GRF,A,M,test,104,14
9GFY,A,B,train,330,25
9GRJ,A,M,train,100,12
9GVH,A,B,train,35,24
9GVH,B,A,train,74,29
9F1I,H,I,train,223,9
9F1I,I,H,train,223,11
9F1I,L,H,train,217,59
9F1I,M,H,train,216,0
9GG7,A,B,train,234,25
9GG7,B,A,train,236,27
9G43,A,Q,train,618,12
9EVF,A,B,test,456,61
9EVF,B,A,test,105,52
9EVF,C,A,test,456,94
9EVF,D,A,test,105,20
9HFV,A,B,test,141,24
